Data;Nº clientes com acesso:;Nº pedidos pendentes:;Novos pedidos:;Desistências (Total);De Ativados;De Pendentes;Nº clientes ATIVADOS c/ operações;% cl operações / cl acesso:;Nº clientes ATIVADOS c/ operações;% cl operações / cl acesso:;Nº operações:; Volume negócios: ; Margem líquida: 
2014-11-04;1;0;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-05;1;0;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-06;1;0;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-07;1;2;2;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-08;1;2;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-09;1;2;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-10;1;3;1;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-11;1;3;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-12;1;3;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-13;1;3;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-14;1;3;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-15;1;3;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-16;1;3;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-17;5;1;1;0;4;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-18;5;2;1;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-19;7;2;2;0;2;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-20;8;1;0;0;1;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-21;8;1;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-22;8;1;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-23;8;1;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-24;8;1;0;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-25;10;1;2;0;2;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-26;10;5;4;0;0;0;0;0,00%;0;0,00%;0;€0,00;€0,00
2014-11-27;10;5;0;0;0;0;3;30,00%;3;30,00%;5;€721611,54;€549,75
2014-11-28;10;7;2;0;0;0;3;30,00%;3;30,00%;1;€160341,03;€132,37
2014-11-29;10;7;0;0;0;0;3;30,00%;3;30,00%;0;€0,00;€0,00
2014-11-30;10;7;0;0;0;0;3;30,00%;3;30,00%;0;€0,00;€0,00
2014-12-01;10;7;0;0;0;0;3;30,00%;3;30,00%;1;€120188,57;€96,92
2014-12-02;10;7;0;0;0;0;3;30,00%;3;30,00%;0;€0,00;€0,00
2014-12-03;10;7;0;0;0;0;3;30,00%;3;30,00%;0;€0,00;€0,00
2014-12-04;10;8;1;0;0;0;3;30,00%;3;30,00%;0;€0,00;€0,00
2014-12-05;11;16;9;0;1;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-06;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-07;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-08;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-09;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-10;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-11;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-12;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-13;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-14;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-15;11;16;0;0;0;0;3;27,27%;3;27,27%;0;€0,00;€0,00
2014-12-16;11;17;1;0;0;0;4;36,36%;4;36,36%;17;€824601,49;€739,05
2014-12-17;11;17;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-18;11;18;1;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-19;11;19;1;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-20;11;19;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-21;11;19;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-22;11;19;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-23;11;19;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-24;11;19;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-25;11;19;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-26;11;19;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-27;11;20;1;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-28;11;20;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-29;11;20;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-30;11;20;0;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2014-12-31;11;21;1;0;0;0;4;36,36%;4;36,36%;0;€0,00;€0,00
2015-01-01;11;21;0;0;0;0;4;36,36%;0;0,00%;0;€0,00;€0,00
2015-01-02;11;25;4;0;0;0;4;36,36%;1;9,09%;1;€208232,44;€168,21
2015-01-03;11;25;0;0;0;0;4;36,36%;1;9,09%;0;€0,00;€0,00
2015-01-04;11;25;0;0;0;0;4;36,36%;1;9,09%;0;€0,00;€0,00
2015-01-05;11;27;2;0;0;0;5;45,45%;2;18,18%;1;€2479,49;€1,74
2015-01-06;11;27;0;0;0;0;5;45,45%;2;18,18%;0;€0,00;€0,00
2015-01-07;14;24;0;0;3;0;5;35,71%;2;14,29%;0;€0,00;€0,00
2015-01-08;14;26;2;0;0;0;6;42,86%;4;28,57%;4;€521354,95;€421,38
2015-01-09;14;28;2;0;0;0;6;42,86%;4;28,57%;1;€19386,71;€6,73
2015-01-10;14;28;0;0;0;0;6;42,86%;4;28,57%;0;€0,00;€0,00
2015-01-11;14;28;0;0;0;0;6;42,86%;4;28,57%;0;€0,00;€0,00
2015-01-12;14;29;1;0;0;0;6;42,86%;4;28,57%;0;€0,00;€0,00
2015-01-13;14;30;1;0;0;0;6;42,86%;4;28,57%;2;€215912,01;€79,60
2015-01-14;14;30;0;0;0;0;6;42,86%;4;28,57%;2;€129140,84;€57,71
2015-01-15;14;34;4;0;0;0;6;42,86%;4;28,57%;0;€0,00;€0,00
2015-01-16;14;34;0;0;0;0;6;42,86%;4;28,57%;5;€571886,64;€218,01
2015-01-17;14;34;0;0;0;0;6;42,86%;4;28,57%;0;€0,00;€0,00
2015-01-18;14;34;0;0;0;0;6;42,86%;4;28,57%;0;€0,00;€0,00
2015-01-19;14;34;0;0;0;0;6;42,86%;4;28,57%;2;€554726,65;€238,10
2015-01-20;14;34;0;0;0;0;6;42,86%;5;35,71%;11;€2597484,71;€1829,32
2015-01-21;14;35;1;0;0;0;6;42,86%;5;35,71%;3;€717486,31;€686,48
2015-01-22;14;36;1;0;0;0;6;42,86%;5;35,71%;2;€94294,52;€33,82
2015-01-23;14;37;1;0;0;0;6;42,86%;5;35,71%;1;€20115,57;€6,99
2015-01-24;14;37;0;0;0;0;6;42,86%;5;35,71%;0;€0,00;€0,00
2015-01-25;14;37;0;0;0;0;6;42,86%;5;35,71%;0;€0,00;€0,00
2015-01-26;14;38;1;0;0;0;6;42,86%;5;35,71%;2;€40219,15;€13,95
2015-01-27;24;29;0;0;10;0;6;25,00%;5;20,83%;4;€353559,97;€140,85
2015-01-28;24;30;1;0;0;0;6;25,00%;5;20,83%;1;€77893,86;€27,45
2015-01-29;24;33;4;0;0;0;6;25,00%;5;20,83%;1;€98358,61;€38,67
2015-01-30;25;42;10;0;1;0;6;24,00%;5;20,00%;0;€0,00;€0,00
2015-01-31;25;42;0;0;0;0;6;24,00%;5;20,00%;0;€0,00;€0,00
2015-02-01;25;42;0;0;0;0;6;24,00%;5;20,00%;0;€0,00;€0,00
2015-02-02;25;42;0;0;0;0;6;24,00%;5;20,00%;2;€173455,47;€87,70
2015-02-03;25;43;1;0;0;0;6;24,00%;5;20,00%;2;€198461,64;€84,79
2015-02-04;25;46;3;0;0;0;6;24,00%;5;20,00%;0;€0,00;€0,00
2015-02-05;28;45;2;0;3;0;7;25,00%;6;21,43%;1;€656616,58;€710,22
2015-02-06;28;46;1;0;0;0;7;25,00%;6;21,43%;0;€0,00;€0,00
2015-02-07;28;46;0;0;0;0;7;25,00%;6;21,43%;0;€0,00;€0,00
2015-02-08;28;46;0;0;0;0;7;25,00%;6;21,43%;0;€0,00;€0,00
2015-02-09;28;47;1;0;0;0;7;25,00%;6;21,43%;1;€124135,90;€50,90
2015-02-10;28;52;5;0;0;0;7;25,00%;6;21,43%;1;€98493,48;€42,16
2015-02-11;28;57;5;0;0;0;7;25,00%;6;21,43%;0;€0,00;€0,00
2015-02-12;30;63;8;0;2;0;7;23,33%;6;20,00%;0;€0,00;€0,00
2015-02-13;40;69;16;0;10;0;7;17,50%;6;15,00%;1;€101886,18;€51,77
2015-02-14;40;69;0;0;0;0;7;17,50%;6;15,00%;0;€0,00;€0,00
2015-02-15;40;69;0;0;0;0;7;17,50%;6;15,00%;0;€0,00;€0,00
2015-02-16;41;68;0;0;1;0;7;17,07%;6;14,63%;0;€0,00;€0,00
2015-02-17;41;68;0;0;0;0;7;17,07%;6;14,63%;0;€0,00;€0,00
2015-02-18;41;71;3;0;0;0;9;21,95%;8;19,51%;2;€490287,89;€658,61
2015-02-19;47;65;0;0;6;0;9;19,15%;8;17,02%;5;€499522,46;€640,82
2015-02-20;56;57;1;0;9;0;12;21,43%;11;19,64%;6;€573344,27;€525,27
2015-02-21;56;57;0;0;0;0;12;21,43%;11;19,64%;0;€0,00;€0,00
2015-02-22;56;57;0;0;0;0;12;21,43%;11;19,64%;0;€0,00;€0,00
2015-02-23;62;52;1;0;6;0;12;19,35%;11;17,74%;2;€135992,13;€94,62
2015-02-24;65;50;1;0;3;0;12;18,46%;11;16,92%;0;€0,00;€0,00
2015-02-25;66;50;1;0;1;0;12;18,18%;11;16,67%;2;€204263,78;€139,36
2015-02-26;69;47;0;0;3;0;12;17,39%;11;15,94%;6;€692283,09;€433,77
2015-02-27;69;51;4;0;0;0;12;17,39%;11;15,94%;1;€137386,06;€107,84
2015-02-28;69;51;0;0;0;0;12;17,39%;11;15,94%;0;€0,00;€0,00
2015-03-01;69;53;2;0;0;0;12;17,39%;11;15,94%;0;€0,00;€0,00
2015-03-02;72;50;0;0;3;0;12;16,67%;11;15,28%;0;€0,00;€0,00
2015-03-03;75;47;0;0;3;0;13;17,33%;12;16,00%;1;€19643,91;€39,37
2015-03-04;75;48;1;0;0;0;13;17,33%;12;16,00%;1;€224277,60;€324,40
2015-03-05;75;52;4;0;0;0;14;18,67%;13;17,33%;1;€95290,17;€191,01
2015-03-06;76;53;2;0;1;0;15;19,74%;14;18,42%;2;€225515,90;€577,29
2015-03-07;76;53;0;0;0;0;15;19,74%;14;18,42%;0;€0,00;€0,00
2015-03-08;76;53;0;0;0;0;15;19,74%;14;18,42%;0;€0,00;€0,00
2015-03-09;77;52;0;0;1;0;15;19,48%;14;18,18%;3;€676630,66;€878,31
2015-03-10;78;52;1;0;1;0;15;19,23%;14;17,95%;3;€397406,76;€450,11
2015-03-11;78;54;2;0;0;0;16;20,51%;15;19,23%;5;€2235078,37;€1928,33
2015-03-12;78;63;9;0;0;0;16;20,51%;15;19,23%;2;€378444,57;€415,07
2015-03-13;80;65;3;0;2;0;16;20,00%;15;18,75%;8;€933299,48;€1715,53
2015-03-14;80;65;0;0;0;0;16;20,00%;15;18,75%;0;€0,00;€0,00
2015-03-15;80;65;0;0;0;0;16;20,00%;15;18,75%;0;€0,00;€0,00
2015-03-16;80;67;3;0;0;0;16;20,00%;15;18,75%;2;€238000,29;€354,32
2015-03-17;80;69;2;0;0;0;16;20,00%;15;18,75%;2;€141385,03;€211,62
2015-03-18;81;70;2;0;1;0;16;19,75%;15;18,52%;2;€276367,19;€403,81
2015-03-19;85;75;9;0;4;0;16;18,82%;15;17,65%;0;€0,00;€0,00
2015-03-20;86;79;5;0;1;0;16;18,60%;15;17,44%;2;€362751,61;€198,50
2015-03-21;86;78;0;1;0;1;16;18,60%;15;17,44%;0;€0,00;€0,00
2015-03-22;86;78;0;0;0;0;16;18,60%;15;17,44%;0;€0,00;€0,00
2015-03-23;89;79;4;0;3;0;16;17,98%;15;16,85%;1;€38109,73;€15,38
2015-03-24;90;79;1;0;1;0;16;17,78%;15;16,67%;3;€102984,47;€201,56
2015-03-25;92;84;7;0;2;0;16;17,39%;15;16,30%;0;€0,00;€0,00
2015-03-26;93;85;2;0;1;0;16;17,20%;15;16,13%;5;€517820,83;€843,33
2015-03-27;96;84;2;0;3;0;16;16,67%;15;15,63%;1;€367768,85;€572,35
2015-03-28;96;84;0;0;0;0;16;16,67%;15;15,63%;0;€0,00;€0,00
2015-03-29;96;84;0;0;0;0;16;16,67%;15;15,63%;0;€0,00;€0,00
2015-03-30;97;86;3;0;1;0;16;16,49%;15;15,46%;0;€0,00;€0,00
2015-03-31;97;87;1;0;0;0;16;16,49%;15;15,46%;1;€6985,39;€2,80
2015-04-01;97;88;1;0;0;0;17;17,53%;16;16,49%;4;€607761,91;€333,62
2015-04-02;98;88;0;0;1;0;17;17,35%;16;16,33%;2;€213473,91;€111,77
2015-04-03;98;88;0;0;0;0;17;17,35%;16;16,33%;0;€0,00;€0,00
2015-04-04;98;88;0;0;0;0;17;17,35%;16;16,33%;0;€0,00;€0,00
2015-04-05;98;88;0;0;0;0;17;17,35%;16;16,33%;0;€0,00;€0,00
2015-04-06;98;90;2;0;0;0;17;17,35%;16;16,33%;1;€226693,22;€127,17
2015-04-07;100;89;1;0;2;0;17;17,00%;16;16,00%;0;€0,00;€0,00
2015-04-08;106;85;2;0;6;0;17;16,04%;16;15,09%;0;€0,00;€0,00
2015-04-09;109;86;4;0;3;0;17;15,60%;16;14,68%;0;€0,00;€0,00
2015-04-10;116;82;3;0;7;0;17;14,66%;16;13,79%;0;€0,00;€0,00
2015-04-11;116;82;0;0;0;0;17;14,66%;16;13,79%;0;€0,00;€0,00
2015-04-12;116;82;0;0;0;0;17;14,66%;16;13,79%;0;€0,00;€0,00
2015-04-13;117;82;1;0;1;0;17;14,53%;16;13,68%;0;€0,00;€0,00
2015-04-14;120;79;0;0;3;0;17;14,17%;16;13,33%;1;€112585,57;€44,80
2015-04-15;120;80;1;0;0;0;17;14,17%;16;13,33%;2;€534202,67;€733,52
2015-04-16;125;75;0;0;5;0;17;13,60%;16;12,80%;2;€401134,69;€666,29
2015-04-17;125;75;0;0;0;0;18;14,40%;17;13,60%;1;€1041326,79;€470,10
2015-04-18;125;75;0;0;0;0;18;14,40%;17;13,60%;0;€0,00;€0,00
2015-04-19;125;75;0;0;0;0;18;14,40%;17;13,60%;0;€0,00;€0,00
2015-04-20;127;74;1;0;2;0;18;14,17%;17;13,39%;0;€0,00;€0,00
2015-04-21;127;79;5;0;0;0;18;14,17%;17;13,39%;0;€0,00;€0,00
2015-04-22;129;88;11;0;2;0;18;13,95%;17;13,18%;1;€28209,37;€56,93
2015-04-23;129;91;3;0;0;0;18;13,95%;17;13,18%;2;€233206,70;€143,65
2015-04-24;129;93;2;0;0;0;18;13,95%;17;13,18%;4;€6495329,29;€5056,78
2015-04-25;129;93;0;0;0;0;18;13,95%;17;13,18%;0;€0,00;€0,00
2015-04-26;129;93;0;0;0;0;18;13,95%;17;13,18%;0;€0,00;€0,00
2015-04-27;131;94;3;0;2;0;18;13,74%;17;12,98%;3;€508093,42;€676,08
2015-04-28;132;94;1;0;1;0;18;13,64%;17;12,88%;3;€201646,85;€323,42
2015-04-29;137;90;1;0;5;0;19;13,87%;18;13,14%;3;€254214,12;€240,99
2015-04-30;137;90;0;0;0;0;19;13,87%;18;13,14%;0;€0,00;€0,00
2015-05-01;137;90;0;0;0;0;19;13,87%;18;13,14%;2;€269055,11;€274,87
2015-05-02;137;90;0;0;0;0;19;13,87%;18;13,14%;0;€0,00;€0,00
2015-05-03;137;90;0;0;0;0;19;13,87%;18;13,14%;0;€0,00;€0,00
2015-05-04;138;90;1;0;1;0;19;13,77%;18;13,04%;2;€1380575,28;€550,12
2015-05-05;140;89;1;0;2;0;19;13,57%;18;12,86%;5;€1268255,70;€517,85
2015-05-06;140;89;0;0;0;0;19;13,57%;18;12,86%;1;€93050,73;€155,77
2015-05-07;140;89;0;0;0;0;19;13,57%;18;12,86%;0;€0,00;€0,00
2015-05-08;141;92;4;0;1;0;19;13,48%;18;12,77%;2;€311891,47;€716,07
2015-05-09;141;92;0;0;0;0;19;13,48%;18;12,77%;0;€0,00;€0,00
2015-05-10;141;92;0;0;0;0;19;13,48%;18;12,77%;0;€0,00;€0,00
2015-05-11;143;95;5;0;2;0;19;13,29%;18;12,59%;0;€0,00;€0,00
2015-05-12;144;97;3;0;1;0;19;13,19%;18;12,50%;3;€257284,21;€320,43
2015-05-13;144;101;4;0;0;0;19;13,19%;18;12,50%;5;€832246,17;€537,65
2015-05-14;146;99;0;0;2;0;19;13,01%;18;12,33%;2;€94521,60;€65,20
2015-05-15;148;98;1;0;2;0;19;12,84%;18;12,16%;1;€68906,08;€57,76
2015-05-16;148;98;0;0;0;0;19;12,84%;18;12,16%;0;€0,00;€0,00
2015-05-17;148;98;0;0;0;0;19;12,84%;18;12,16%;0;€0,00;€0,00
2015-05-18;149;98;1;0;1;0;20;13,42%;19;12,75%;3;€1342606,55;€679,74
2015-05-19;149;104;6;0;0;0;20;13,42%;19;12,75%;3;€283763,96;€149,60
2015-05-20;149;111;7;0;0;0;22;14,77%;21;14,09%;4;€252039,30;€376,60
2015-05-21;151;112;3;0;2;0;22;14,57%;21;13,91%;2;€154212,84;€150,89
2015-05-22;152;118;7;0;1;0;22;14,47%;21;13,82%;1;€140272,80;€118,08
2015-05-23;152;118;0;0;0;0;22;14,47%;21;13,82%;0;€0,00;€0,00
2015-05-24;152;118;0;0;0;0;22;14,47%;21;13,82%;0;€0,00;€0,00
2015-05-25;156;116;2;0;4;0;23;14,74%;22;14,10%;2;€136462,79;€279,68
2015-05-26;156;117;1;0;0;0;23;14,74%;22;14,10%;0;€0,00;€0,00
2015-05-27;158;118;3;0;2;0;23;14,56%;22;13,92%;1;€69823,42;€28,21
2015-05-28;159;121;4;0;1;0;23;14,47%;22;13,84%;0;€0,00;€0,00
2015-05-29;161;120;1;0;2;0;24;14,91%;23;14,29%;2;€153714,77;€468,27
2015-05-30;161;120;0;0;0;0;24;14,91%;23;14,29%;0;€0,00;€0,00
2015-05-31;161;120;0;0;0;0;24;14,91%;23;14,29%;0;€0,00;€0,00
2015-06-01;161;121;1;0;0;0;25;15,53%;24;14,91%;1;€38173,96;€76,52
2015-06-02;164;118;0;0;3;0;25;15,24%;24;14,63%;0;€0,00;€0,00
2015-06-03;171;113;2;0;7;0;25;14,62%;24;14,04%;3;€183186,19;€75,94
2015-06-04;181;104;1;0;10;0;26;14,36%;25;13,81%;4;€205522,31;€199,52
2015-06-05;181;106;2;0;0;0;27;14,92%;26;14,36%;3;€247657,42;€442,24
2015-06-06;181;107;1;0;0;0;27;14,92%;26;14,36%;0;€0,00;€0,00
2015-06-07;181;107;0;0;0;0;27;14,92%;26;14,36%;0;€0,00;€0,00
2015-06-08;182;108;2;0;1;0;27;14,84%;26;14,29%;2;€53682,98;€99,37
2015-06-09;184;106;0;0;2;0;27;14,67%;26;14,13%;0;€0,00;€0,00
2015-06-10;184;106;0;0;0;0;27;14,67%;26;14,13%;1;€43962,42;€94,50
2015-06-11;186;105;1;0;2;0;28;15,05%;27;14,52%;2;€120212,61;€247,38
2015-06-12;186;105;0;0;0;0;28;15,05%;27;14,52%;4;€3164284,55;€1823,95
2015-06-13;186;105;0;0;0;0;28;15,05%;27;14,52%;0;€0,00;€0,00
2015-06-14;186;105;0;0;0;0;28;15,05%;27;14,52%;0;€0,00;€0,00
2015-06-15;187;105;1;0;1;0;28;14,97%;27;14,44%;0;€0,00;€0,00
2015-06-16;187;105;0;0;0;0;28;14,97%;27;14,44%;1;€69354,73;€52,30
2015-06-17;189;103;0;0;2;0;29;15,34%;28;14,81%;5;€2473883,55;€2243,65
2015-06-18;189;103;0;0;0;0;29;15,34%;28;14,81%;4;€236748,44;€312,88
2015-06-19;190;103;1;0;1;0;29;15,26%;28;14,74%;1;€69915,95;€54,60
2015-06-20;190;103;0;0;0;0;29;15,26%;28;14,74%;0;€0,00;€0,00
2015-06-21;190;103;0;0;0;0;29;15,26%;28;14,74%;0;€0,00;€0,00
2015-06-22;191;104;2;0;1;0;29;15,18%;28;14,66%;0;€0,00;€0,00
2015-06-23;192;104;1;0;1;0;29;15,10%;28;14,58%;3;€280350,95;€216,42
2015-06-24;193;103;0;0;1;0;29;15,03%;28;14,51%;0;€0,00;€0,00
2015-06-25;194;103;1;0;1;0;29;14,95%;28;14,43%;1;€8946,46;€17,89
2015-06-26;195;104;2;0;1;0;29;14,87%;28;14,36%;0;€0,00;€0,00
2015-06-27;195;104;0;0;0;0;29;14,87%;28;14,36%;0;€0,00;€0,00
2015-06-28;195;104;0;0;0;0;29;14,87%;28;14,36%;0;€0,00;€0,00
2015-06-29;195;105;1;0;0;0;29;14,87%;28;14,36%;1;€25670,18;€53,32
2015-06-30;197;104;1;0;2;0;29;14,72%;28;14,21%;0;€0,00;€0,00
2015-07-01;197;104;0;0;0;0;30;15,23%;29;14,72%;2;€105253,17;€80,68
2015-07-02;197;106;2;0;0;0;30;15,23%;29;14,72%;2;€63182,99;€91,74
2015-07-03;199;108;4;0;2;0;30;15,08%;29;14,57%;0;€0,00;€0,00
2015-07-04;199;108;0;0;0;0;30;15,08%;29;14,57%;0;€0,00;€0,00
2015-07-05;199;108;0;0;0;0;30;15,08%;29;14,57%;0;€0,00;€0,00
2015-07-06;199;108;0;0;0;0;30;15,08%;29;14,57%;3;€236127,15;€103,13
2015-07-07;203;104;0;0;4;0;30;14,78%;29;14,29%;1;€204434,97;€444,37
2015-07-08;203;104;0;0;0;0;31;15,27%;30;14,78%;2;€60293,90;€120,36
2015-07-09;206;101;0;0;3;0;31;15,05%;30;14,56%;0;€0,00;€0,00
2015-07-10;207;100;0;0;1;0;31;14,98%;30;14,49%;0;€0,00;€0,00
2015-07-11;207;100;0;0;0;0;31;14,98%;30;14,49%;0;€0,00;€0,00
2015-07-12;207;100;0;0;0;0;31;14,98%;30;14,49%;0;€0,00;€0,00
2015-07-13;208;99;0;0;1;0;31;14,90%;30;14,42%;4;€498605,05;€470,62
2015-07-14;208;100;1;0;0;0;31;14,90%;30;14,42%;2;€141565,42;€98,20
2015-07-15;209;102;3;0;1;0;31;14,83%;30;14,35%;2;€63683,93;€95,45
2015-07-16;211;100;0;0;2;0;32;15,17%;31;14,69%;2;€150504,31;€320,50
2015-07-17;211;101;1;0;0;0;32;15,17%;31;14,69%;1;€83057,67;€120,30
2015-07-18;211;101;0;0;0;0;32;15,17%;31;14,69%;0;€0,00;€0,00
2015-07-19;211;101;0;0;0;0;32;15,17%;31;14,69%;0;€0,00;€0,00
2015-07-20;212;100;0;0;1;0;32;15,09%;31;14,62%;0;€0,00;€0,00
2015-07-21;212;100;0;0;0;0;32;15,09%;31;14,62%;2;€119719,53;€260,18
2015-07-22;216;96;0;0;4;0;32;14,81%;31;14,35%;0;€0,00;€0,00
2015-07-23;216;96;0;0;0;0;32;14,81%;31;14,35%;0;€0,00;€0,00
2015-07-24;216;97;1;0;0;0;32;14,81%;31;14,35%;0;€0,00;€0,00
2015-07-25;216;97;0;0;0;0;32;14,81%;31;14,35%;0;€0,00;€0,00
2015-07-26;216;97;0;0;0;0;32;14,81%;31;14,35%;0;€0,00;€0,00
2015-07-27;216;97;0;0;0;0;34;15,74%;33;15,28%;2;€201704,60;€341,85
2015-07-28;217;97;1;0;1;0;34;15,67%;33;15,21%;0;€0,00;€0,00
2015-07-29;217;97;0;0;0;0;34;15,67%;33;15,21%;1;€40587,71;€81,07
2015-07-30;217;97;0;0;0;0;34;15,67%;33;15,21%;1;€137579,27;€205,03
2015-07-31;218;96;0;0;1;0;34;15,60%;33;15,14%;1;€90188,01;€193,03
2015-08-01;218;96;0;0;0;0;34;15,60%;33;15,14%;0;€0,00;€0,00
2015-08-02;218;96;0;0;0;0;34;15,60%;33;15,14%;0;€0,00;€0,00
2015-08-03;219;95;0;0;1;0;34;15,53%;33;15,07%;0;€0,00;€0,00
2015-08-04;219;95;0;0;0;0;34;15,53%;33;15,07%;2;€453655,88;€192,87
2015-08-05;219;95;0;0;0;0;35;15,98%;34;15,53%;2;€981825,84;€732,26
2015-08-06;219;95;0;0;0;0;37;16,89%;36;16,44%;2;€1310097,29;€1297,53
2015-08-07;219;95;0;0;0;0;37;16,89%;36;16,44%;1;€82563,05;€120,90
2015-08-08;219;95;0;0;0;0;37;16,89%;36;16,44%;0;€0,00;€0,00
2015-08-09;219;95;0;0;0;0;37;16,89%;36;16,44%;0;€0,00;€0,00
2015-08-10;221;94;1;0;2;0;37;16,74%;36;16,29%;3;€191719,09;€283,69
2015-08-11;221;94;0;0;0;0;37;16,74%;36;16,29%;1;€902798,65;€679,20
2015-08-12;221;94;0;0;0;0;37;16,74%;36;16,29%;2;€402298,30;€470,15
2015-08-13;221;95;1;0;0;0;38;17,19%;37;16,74%;2;€113312,42;€201,12
2015-08-14;221;99;4;0;0;0;38;17,19%;37;16,74%;0;€0,00;€0,00
2015-08-15;221;99;0;0;0;0;38;17,19%;37;16,74%;0;€0,00;€0,00
2015-08-16;221;99;0;0;0;0;38;17,19%;37;16,74%;0;€0,00;€0,00
2015-08-17;221;99;0;0;0;0;38;17,19%;37;16,74%;0;€0,00;€0,00
2015-08-18;222;101;3;0;1;0;38;17,12%;37;16,67%;0;€0,00;€0,00
2015-08-19;225;98;0;0;3;0;39;17,33%;38;16,89%;1;€104188,37;€78,29
2015-08-20;226;97;0;0;1;0;39;17,26%;38;16,81%;1;€47674,54;€105,22
2015-08-21;227;96;0;0;1;0;39;17,18%;38;16,74%;2;€1787280,73;€1749,62
2015-08-22;227;96;0;0;0;0;39;17,18%;38;16,74%;0;€0,00;€0,00
2015-08-23;227;96;0;0;0;0;39;17,18%;38;16,74%;0;€0,00;€0,00
2015-08-24;229;94;0;0;2;0;40;17,47%;39;17,03%;7;€688543,45;€872,34
2015-08-25;229;95;1;0;0;0;40;17,47%;39;17,03%;2;€1150252,16;€1814,10
2015-08-26;229;95;0;0;0;0;40;17,47%;39;17,03%;0;€0,00;€0,00
2015-08-27;230;95;1;0;1;0;40;17,39%;39;16,96%;1;€10604,65;€21,26
2015-08-28;231;95;1;0;1;0;40;17,32%;39;16,88%;1;€16388,38;€33,26
2015-08-29;231;95;0;0;0;0;40;17,32%;39;16,88%;0;€0,00;€0,00
2015-08-30;231;95;0;0;0;0;40;17,32%;39;16,88%;0;€0,00;€0,00
2015-08-31;231;95;0;0;0;0;40;17,32%;39;16,88%;0;€0,00;€0,00
2015-09-01;231;96;1;0;0;0;40;17,32%;39;16,88%;3;€167244,91;€112,85
2015-09-02;231;96;0;0;0;0;40;17,32%;39;16,88%;0;€0,00;€0,00
2015-09-03;235;92;0;0;4;0;40;17,02%;39;16,60%;1;€132043,96;€146,24
